storeId,cityName,openStatus,openTime,storeName,storeStar,serviceStar,envStar,tasteStar,speedStar,isOpenNet,scrapeHour,scrapeDate,operatingStatus,tier,maxSeatPeople
130906,南昌市,1,早10:00~次日07:00,青山湖区万达店,4.8,4.8,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 2,
130908,南昌市,1,早10:00~次日07:00,新建中心店,4.9,4.9,4.8,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,
130902,南昌市,1,早10:00~次日07:00,盈石广场店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,
130905,南昌市,1,早10:00~次日03:00,绿地缤纷城店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,8
130901,南昌市,1,早10:00~次日07:00,央央春天店,4.8,4.8,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 2,
130904,南昌市,1,早10:00~次日07:00,南昌铜锣湾广场店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,
130903,南昌市,1,早09:00~次日07:00,艾溪湖北路店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,
430102,九江市,1,早11:00~次日07:00,九方购物中心店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,
430101,九江市,1,早9:00~次日07:00,铜锣湾店,4.7,4.7,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 3,
133202,赣州市,5,早10:00~次日1:00,赣州万象城店,4.8,4.8,4.7,4.8,4.9,1,17,8/26/2020,?,Tier 3,
133201,赣州市,1,早10:00~次日02:00,步步高赣州店,4.8,4.8,4.8,4.8,4.8,0,17,8/26/2020,正在营业,Tier 3,
133102,宜春市,1,早10:00~次日03:00,宜春中山路店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,7
133101,宜春市,1,早9:00~次日07:00,天虹店,4.8,4.8,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 3,8
091601,抚州市,14,早11:00~次日07:00,硕果时代店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,暂停营业,Tier 3,
091602,抚州市,1,早上9:00-次日03:00,万象新城店,4.8,4.8,4.8,4.9,4.8,1,17,8/26/2020,正在营业,Tier 3,8
135301,上饶市,1,09:00--03:00,万力时代店,4.8,4.8,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 3,
040902,济南市,1,早10:00~次日02:00,连城广场店,4.9,4.9,4.9,4.9,4.9,0,17,8/26/2020,正在营业,Tier 2,
040904,济南市,1,早10:30~次日02:00,和谐广场店,4.8,4.7,4.9,4.9,4.9,0,17,8/26/2020,正在营业,Tier 2,
040903,济南市,1,早10:00~次日07:00,振华商厦店,4.9,4.9,4.9,4.9,4.9,0,17,8/26/2020,正在营业,Tier 2,
040901,济南市,1,早10:00~次日05:00,泉城路店,4.9,4.8,4.9,4.9,4.9,0,17,8/26/2020,正在营业,Tier 2,
040905,济南市,1,早10:00一次日05:00,明湖路店,4.9,4.8,4.9,4.9,4.9,0,17,8/26/2020,正在营业,Tier 2,
040906,济南市,5,早10:30~次日01:00,龙泉国际广场店,4.8,4.7,4.9,4.8,4.8,0,17,8/26/2020,?,Tier 2,
100111,青岛市,1,早10:00~次日07:00,欢乐海湾店,4.7,4.6,4.8,4.8,4.7,1,17,8/26/2020,正在营业,Tier 2,
100107,青岛市,1,早9:00~次日05:00,吾悦广场店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,
100110,青岛市,1,早10:00~次日03:00,邻里中心店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,
100105,青岛市,1,早9:00~次日07:00,银座广场店,4.9,4.8,4.9,4.9,4.9,0,17,8/26/2020,正在营业,Tier 2,
100108,青岛市,1,早10:00~次日7:00,安泰广场店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,
100114,青岛市,1,早9:00~次日03:00,悦荟广场店,4.8,4.8,4.8,4.8,4.9,1,17,8/26/2020,正在营业,Tier 2,8
100104,青岛市,1,早10:00~次日07:00,凯德店,4.8,4.8,4.8,4.8,4.9,1,17,8/26/2020,正在营业,Tier 2,
100106,青岛市,1,早10:00~次日03:00,金狮广场店,4.8,4.8,4.9,4.8,4.8,1,17,8/26/2020,正在营业,Tier 2,
054201,青岛市,1,上午10:00-次日03:00,胶州宝龙广场,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,
100112,青岛市,1,早10:00~次日03:00,乐客城店,4.8,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,
100103,青岛市,1,早9:00~次日07:00,李沧万达店,4.8,4.8,4.9,4.8,4.9,1,17,8/26/2020,正在营业,Tier 2,8
100113,青岛市,1,早10:00~次日05:00,青岛城中城店,4.9,4.9,4.9,4.9,5.0,1,17,8/26/2020,正在营业,Tier 2,
100109,青岛市,1,早10:00~次日7:00,城阳万象汇店,4.8,4.8,4.9,4.9,4.8,1,17,8/26/2020,正在营业,Tier 2,8
100115,青岛市,1,早10:00~次日03:00,即墨宝龙广场店,4.8,4.8,4.9,4.8,4.8,1,17,8/26/2020,正在营业,Tier 2,
100501,淄博市,1,早10:00~次日07:00,万象汇店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,8
100502,淄博市,1,早10:00~次日5：00,淄博银泰城店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,
032001,东营市,1,早9:00~次日07:00,振华商厦店,4.8,4.7,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 3,
100302,烟台市,1,早10:00~次日07:00,莱山银座店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,6
100304,烟台市,1,早10:00~次日7:00,开发区爱琴海店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,8
100303,烟台市,1,早10:00~次日07:00,振华商厦店,4.9,4.8,4.9,4.8,4.9,1,17,8/26/2020,正在营业,Tier 3,
100301,烟台市,1,早10:00~次日07:00,大悦城店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,
100401,潍坊市,1,早10:00~次日03:00,泰华假日店,4.7,4.6,4.7,4.8,4.7,0,17,8/26/2020,正在营业,Tier 3,
100403,潍坊市,1,早10:00~次日03:00,中百大厦店,4.8,4.8,4.9,4.9,4.8,0,17,8/26/2020,正在营业,Tier 3,8
100402,潍坊市,1,早10:00~次日03:00,谷德广场店,4.9,4.9,4.9,4.9,5.0,1,17,8/26/2020,正在营业,Tier 3,
132702,济宁市,1,早10:00~次日07:00,太白楼中路店,4.8,4.7,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 3,
132701,济宁市,1,早10:00~次日7:00,贵和店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,
132703,济宁市,1,早9:00~次日07:00,兖州贵和店,4.8,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,8
131102,威海市,1,早10:00~次日03:00,九龙城店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,
131101,威海市,1,早9:00~次日07:00,威高广场店,4.7,4.6,4.7,4.7,4.7,1,17,8/26/2020,正在营业,Tier 3,
041401,日照市,1,早10:00~次日05:00,华润万象汇店,4.9,4.8,4.9,4.9,4.9,0,17,8/26/2020,正在营业,Tier 3,
030802,临沂市,1,早9:00---次日7:00,泰盛广场店,4.9,4.8,4.9,4.9,4.9,0,17,8/26/2020,正在营业,Tier 3,
030801,临沂市,1,早10:00~次日03:00,吾悦广场店,4.9,4.8,4.9,4.9,4.9,0,17,8/26/2020,正在营业,Tier 3,
031001,德州市,5,早9:00~次日03:00,澳德乐时代广场店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,?,Tier 3,
041902,聊城市,1,早10:00~次日03:00,开发区振华购物中心店,4.8,4.8,4.9,4.8,4.9,0,17,8/26/2020,正在营业,Tier 3,
041901,聊城市,1,早10:00~次日07:00,五星百货店,4.9,4.9,4.9,4.9,5.0,0,17,8/26/2020,正在营业,Tier 3,
054301,滨州市,1,早9:00-次晨03:00,IFC购物中心店,4.8,4.8,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 3,
053001,菏泽市,1,早9:00~次日07:00,银座和谐广场店,4.8,4.6,4.8,4.8,4.8,0,17,8/26/2020,正在营业,Tier 3,8
030130,郑州市,1,早10:00~次日07:00,锦荣悦汇城店,4.8,4.8,4.9,4.8,4.9,0,17,8/26/2020,正在营业,Tier 2,8
030136,郑州市,1,早09:00~次日07:00,奥特莱斯店,4.8,4.8,4.9,4.8,4.8,1,17,8/26/2020,正在营业,Tier 2,8
030138,郑州市,1,早10:00~次日07:00,橄榄城店,4.8,4.8,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 2,
030131,郑州市,1,早9:00~次日07:00,恒大广场店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,
030141,郑州市,1,9：00-次日2:00,京莎广场店,5.0,5.0,5.0,5.0,4.9,1,17,8/26/2020,正在营业,Tier 2,
030124,郑州市,1,早10:00~次日07:00,富田太阳城店海底捞,4.8,4.9,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 2,
030113,郑州市,1,早9:00~次日07:00,新象城,4.9,4.8,4.9,4.9,4.8,1,17,8/26/2020,正在营业,Tier 2,
030137,郑州市,1,早9:00~次日07:00,金河里店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,
030102,郑州市,13,早9:00~次日07:00,淮河路店,5.0,5.0,5.0,5.0,4.9,0,17,8/26/2020,迁址停业,Tier 2,
030139,郑州市,1,早9:00~次日07:00,泰得城店,5.0,4.9,5.0,5.0,5.0,1,17,8/26/2020,正在营业,Tier 2,
030109,郑州市,14,早10:00~次日02:00,新玛特店,5.0,5.0,5.0,5.0,5.0,0,17,8/26/2020,暂停营业,Tier 2,
030120,郑州市,1,早9:00~次日07:00,建业凯旋汇店,4.7,4.6,4.7,4.7,4.7,1,17,8/26/2020,正在营业,Tier 2,
030129,郑州市,1,早10:00~次日07:00,大观国贸店,4.8,4.8,4.8,4.8,4.7,1,17,8/26/2020,正在营业,Tier 2,8
030111,郑州市,1,早9:00~次日07:00,东明路店,5.0,5.0,4.9,5.0,4.9,1,17,8/26/2020,正在营业,Tier 2,8
030108,郑州市,1,早10:00~次日07:00,印象汇店（原凯德广场店）,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,8
030126,郑州市,1,早10:00~次日07:00,中原万达店,4.8,4.8,4.8,4.8,4.8,0,17,8/26/2020,正在营业,Tier 2,8
030118,郑州市,1,早10:00~次日07:00,海汇中心店,4.8,4.7,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 2,
030103,郑州市,1,早9:00~次日07:00,西大街店,4.7,4.7,4.7,4.8,4.8,0,17,8/26/2020,正在营业,Tier 2,
030114,郑州市,1,早10:00~次日07:00,商鼎路店,4.8,4.8,4.9,4.8,4.9,1,17,8/26/2020,正在营业,Tier 2,
030122,郑州市,1,早9:00~次日07:00,新世界百货店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,
030119,郑州市,1,早10:30~次日07:00,万象城店,4.8,4.8,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 2,8
030115,郑州市,1,早10:00~次日03:00,名门店,4.9,4.8,4.9,4.9,4.9,0,17,8/26/2020,正在营业,Tier 2,8
030110,郑州市,1,早10:00~次日07:00,锦艺城店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,
030128,郑州市,1,早10:00~次日07:00,绿地新都会店,4.8,4.8,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 2,6
030125,郑州市,1,早9:00~次日05:00,丹尼斯三天地店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,
030134,郑州市,1,早10:00~次日07:00,南阳路店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,
030140,郑州市,1,上午09:00-凌晨07:00,璞丽中心店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,8
030112,郑州市,1,早10:00~次日07:00,丹尼斯店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,8
030121,郑州市,1,早10:30~次日07:00,大商国贸店,4.9,4.8,4.9,4.8,4.9,1,17,8/26/2020,正在营业,Tier 2,
030144,郑州市,1,10:00-03:00,龙子湖店,4.9,5.0,5.0,4.8,5.0,0,17,8/26/2020,正在营业,Tier 2,
030133,郑州市,1,早10:00~次日05:00,凯旋广场店,4.8,4.7,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,8
030117,郑州市,1,早9:00~次日凌晨03:00,华强广场店,4.9,4.9,4.9,4.9,5.0,1,17,8/26/2020,正在营业,Tier 2,8
030104,郑州市,1,早：10:00-凌晨07:00,天旺店,4.8,4.8,4.9,4.8,4.9,1,17,8/26/2020,正在营业,Tier 2,8
030116,郑州市,1,早10:00~次日07:00,凯隆店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,8
030127,郑州市,1,早9:00~次日07:00,朗悦公园茂店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,8
030123,郑州市,1,早10:00~次日7:00,美景万科广场店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,8
030132,郑州市,1,早10:00~次日04:00,月湖广场店,4.8,4.8,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 2,
031202,开封市,1,早10:00~次日07:00,开元广场店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,8
031201,开封市,1,早10:00~次日07:00,万博广场店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,8
030502,洛阳市,1,早10:00~次日06:00,泉舜店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,8
030504,洛阳市,1,早9:00~凌晨02:00,宝龙广场店,4.9,4.8,4.9,4.9,4.9,0,17,8/26/2020,正在营业,Tier 3,8
030501,洛阳市,1,早9:00~次日07:00,王府井店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,8
030506,洛阳市,1,09:00-次日07：00,三维友邻店,4.9,4.8,4.9,4.8,4.9,1,17,8/26/2020,正在营业,Tier 3,8
030505,洛阳市,1,早9:00~次日07:00,古城根店,4.9,4.9,4.9,5.0,5.0,1,17,8/26/2020,正在营业,Tier 3,
030507,洛阳市,1,上午10:00至次日凌晨7:00,武汉南路店,5.0,5.0,5.0,5.0,5.0,1,17,8/26/2020,正在营业,Tier 3,
030503,洛阳市,1,早9:00~ 次日07:00,建业凯旋店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,
034102,平顶山市,1,上午9：00-次晨7：00,丹尼斯店,4.8,4.8,4.8,4.9,4.8,1,17,8/26/2020,正在营业,Tier 3,8
034101,平顶山市,1,上午09:00—次日凌晨07:00,东城国际店,4.8,4.6,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 3,
034601,安阳市,1,上午9:00-次日凌晨7:00,印象汇店,4.7,4.6,4.7,4.7,4.7,0,17,8/26/2020,正在营业,Tier 3,
031102,新乡市,1,早10:00~次日07:00,宝龙广场店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,8
031101,新乡市,1,早10:00~次日07:00,大商百货店,4.8,4.8,4.9,4.9,4.8,1,17,8/26/2020,正在营业,Tier 3,8
030135,焦作市,1,早10:00~次日07:00,王府井店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,
030106,焦作市,13,早9:00~次日07:00,焦作店,4.9,4.9,4.9,4.9,4.9,0,17,8/26/2020,迁址停业,Tier 3,
030902,许昌市,1,早9:00~次日07:00,绿洲梦想店,4.9,4.9,5.0,5.0,4.9,1,17,8/26/2020,正在营业,Tier 3,8
030903,许昌市,1,早09：00~次日07:00,亨源通世纪广场店,4.7,4.7,4.8,4.8,4.7,1,17,8/26/2020,正在营业,Tier 3,8
030901,许昌市,1,早10:00~次日07:00,万达店,4.9,4.9,5.0,5.0,5.0,0,17,8/26/2020,正在营业,Tier 3,8
034501,漯河市,1,9:00-次日07:00,大商新玛特店,4.8,4.7,4.7,4.8,4.9,1,17,8/26/2020,正在营业,Tier 3,
034502,漯河市,1,上午9:00-凌晨7:00,金山路店,4.5,4.4,4.6,4.6,4.5,1,17,8/26/2020,正在营业,Tier 3,8
033002,南阳市,1,早10:00~次日07:00,建业凯旋广场店,4.7,4.5,4.7,4.7,4.7,1,17,8/26/2020,正在营业,Tier 3,
033001,南阳市,1,早10:00~次日07:00,红都时代广场店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,
034301,信阳市,1,上午09:00~次日07:00,信阳新玛特店,4.7,4.6,4.7,4.8,4.8,0,17,8/26/2020,正在营业,Tier 3,8
050213,武汉市,1,早10:00~次日07:00,关山保利店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,
050224,武汉市,1,早10:00~次日07:00,金地雄楚店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,8
050226,武汉市,1,早9:00~次日07:00,维佳体验城店,4.7,4.7,4.8,4.8,4.7,1,17,8/26/2020,正在营业,Tier 2,8
050205,武汉市,1,早10:00~次日07:00,世界城店,4.9,4.8,4.9,4.9,4.9,0,17,8/26/2020,正在营业,Tier 2,
050221,武汉市,1,早9:00~次日03:00,国博店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,
050227,武汉市,1,早9:30~次日03:00,万隆广场店,4.9,5.0,4.9,4.9,5.0,1,17,8/26/2020,正在营业,Tier 2,8
050218,武汉市,1,早9:00~次日07:00,群光广场店,4.9,4.9,4.9,4.9,4.9,0,17,8/26/2020,正在营业,Tier 2,8
050209,武汉市,1,早9:00~次日07:00,银泰店,4.8,4.8,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 2,8
050211,武汉市,1,早10:00~次日07:00,江腾广场店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,
050204,武汉市,1,早9:00~次日07:00,中商百货店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,
050230,武汉市,1,早9:00~次日07:00,司门口户部巷店,5.0,4.9,5.0,4.9,5.0,1,17,8/26/2020,正在营业,Tier 2,8
050203,武汉市,1,早10:00~次日07:00,王家湾店,4.8,4.8,4.8,4.8,4.9,1,17,8/26/2020,正在营业,Tier 2,8
050201,武汉市,12,早10:00~次日07:00,凯德广场店,5.0,5.0,5.0,5.0,5.0,0,17,8/26/2020,装修升级,Tier 2,
050214,武汉市,1,早10:00~次日07:00,大洋百货店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,8
050233,武汉市,1,9：00-7：00,金禾中心店,4.5,,,,,1,17,8/26/2020,正在营业,Tier 2,
050212,武汉市,1,早9:00~次日07:00,世贸广场店,4.8,4.8,4.8,4.8,4.9,1,17,8/26/2020,正在营业,Tier 2,
050229,武汉市,1,早9:00~次日07:00,中心百货店,4.8,4.8,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 2,8
050228,武汉市,1,上午 9:00-次日凌晨 5:00,绿地缤纷城店,4.8,4.8,4.8,4.9,4.8,1,17,8/26/2020,正在营业,Tier 2,
050207,武汉市,1,早10:00~次日06:00,南国西汇店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,
050206,武汉市,1,早上9:00-次日07:00,群星城店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,8
050216,武汉市,1,早9:00~次日07:00,国贸店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,8
050215,武汉市,1,早10:00~次日07:00,凯德西城店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,8
050225,武汉市,1,10:00~凌晨3:00,荟聚中心店,4.8,4.8,4.9,4.8,4.8,1,17,8/26/2020,正在营业,Tier 2,8
050210,武汉市,1,早9:00~次日07:00,奥山世纪城店,4.8,4.8,4.8,4.8,4.9,1,17,8/26/2020,正在营业,Tier 2,
050219,武汉市,1,早9:00~次日07:00,新唐万科店,4.9,4.9,4.9,4.9,5.0,1,17,8/26/2020,正在营业,Tier 2,
050220,武汉市,1,早9:00~次日07:00,新金银湖路店,5.0,4.9,5.0,5.0,5.0,1,17,8/26/2020,正在营业,Tier 2,8
050231,武汉市,1,上午10：00 - 凌晨2:00,永旺金银潭店,4.5,,,,,1,17,8/26/2020,正在营业,Tier 2,8
050223,武汉市,5,早9:00~次日07:00,季佳荟店,4.9,4.9,4.9,4.9,5.0,1,17,8/26/2020,?,Tier 2,
050222,武汉市,1,上午9:00~次日凌晨2:00,绿地汉口中心店,4.7,4.7,4.7,4.6,4.8,1,17,8/26/2020,正在营业,Tier 2,
050217,武汉市,1,早10:00~次日07:00,天纵城店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,8
041601,宜昌市,1,早10:00~次日07:00,万达广场店,4.9,4.8,4.9,4.9,4.8,1,17,8/26/2020,正在营业,Tier 3,
041603,宜昌市,1,早11:00~次日07:00,国贸大厦店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,8
043101,襄阳市,1,上午9：00-凌晨03:00点,民发广场店,4.7,4.6,4.7,4.8,4.7,1,17,8/26/2020,正在营业,Tier 3,
045501,孝感市,5,10:30-20:00,孝感银泰城店,4.5,,,,,0,17,8/26/2020,?,Tier 3,
044901,随州市,1,上午10:00-次日07：00,水西门店,4.8,4.8,4.8,4.9,4.8,1,15,8/26/2020,正在营业,Tier 3,
050317,长沙市,1,早9:00~次日07:00,中海环宇城店,4.9,4.9,4.9,4.9,4.8,1,15,8/26/2020,正在营业,Tier 2,
050305,长沙市,1,早10:00~次日07:00,徳思勤店,4.9,4.9,4.9,4.9,4.9,1,15,8/26/2020,正在营业,Tier 2,
050324,长沙市,1,早9:00-晚12:00,阳光壹佰店,5.0,5.0,5.0,5.0,5.0,1,15,8/26/2020,正在营业,Tier 2,
050311,长沙市,1,早9:00~次日07:00,旭辉广场店,4.8,4.8,4.8,4.8,4.8,1,15,8/26/2020,正在营业,Tier 2,8
050302,长沙市,1,早9:00~次日07:00,凯德店,4.8,4.8,4.9,4.9,4.8,1,15,8/26/2020,正在营业,Tier 2,8
050307,长沙市,1,早10:00~次日07:00,东怡外国店,4.9,4.9,4.9,4.9,4.9,1,15,8/26/2020,正在营业,Tier 2,
050318,长沙市,1,早10:30~次日3:00,贺龙体育馆叮叮mall店,4.8,4.7,4.9,4.8,4.8,0,15,8/26/2020,正在营业,Tier 2,8
050301,长沙市,1,早10:00~次日07:00,黄兴店,4.8,4.8,4.8,4.8,4.8,1,15,8/26/2020,正在营业,Tier 2,
