storeId,cityName,openStatus,openTime,storeName,storeStar,serviceStar,envStar,tasteStar,speedStar,isOpenNet,scrapeHour,scrapeDate,operatingStatus,tier,maxSeatPeople
050315,长沙市,1,早9:00~次日07:00,阿波罗广场店,4.8,4.8,4.8,4.9,4.8,1,15,8/26/2020,正在营业,Tier 2,
050310,长沙市,1,早10:30~次日07:00,印象汇店,4.8,4.7,4.8,4.8,4.8,0,15,8/26/2020,正在营业,Tier 2,
050316,长沙市,1,早9:00~次日07:00,富兴广场店,4.8,4.8,4.8,4.9,4.9,1,15,8/26/2020,正在营业,Tier 2,
050303,长沙市,1,早9:00~次日07:00,华创店,4.9,4.8,4.9,4.9,4.9,1,15,8/26/2020,正在营业,Tier 2,
050306,长沙市,1,早9:00~次日07:00,金星路步步高店,4.9,4.9,4.9,4.9,4.9,1,15,8/26/2020,正在营业,Tier 2,
050308,长沙市,1,早10:00~次日07:00,星沙吾悦广场店,4.9,4.9,4.9,4.9,4.9,1,15,8/26/2020,正在营业,Tier 2,
050309,长沙市,1,早9:00~次日07:00,凯德壹中心店,4.8,4.7,4.9,4.8,4.9,1,15,8/26/2020,正在营业,Tier 2,
050304,长沙市,1,早9:00~次日02:00,世纪金源店,4.9,4.8,4.9,4.9,4.9,1,15,8/26/2020,正在营业,Tier 2,8
050312,长沙市,1,早10:00~次日03:00,新华联梦想城店,4.7,4.7,4.8,4.8,4.7,1,15,8/26/2020,正在营业,Tier 2,
050314,长沙市,1,早10:00~次日07:00,宁邦大信新都汇店,4.9,4.9,4.9,4.9,4.9,1,15,8/26/2020,正在营业,Tier 2,
050319,长沙市,1,早9:00~次日07:00,紫鑫广场店,4.8,4.8,4.9,4.8,4.8,1,15,8/26/2020,正在营业,Tier 2,
050802,株洲市,1,早10:00~次日07:00,神农广场店,4.6,4.5,4.7,4.7,4.7,0,15,8/26/2020,正在营业,Tier 3,8
050801,株洲市,1,早10:00~次日07:00,王府井店,4.8,4.8,4.9,4.8,4.8,1,15,8/26/2020,正在营业,Tier 3,8
131602,湘潭市,1,早9:00~次日07:00,万达广场店,4.9,4.9,4.9,5.0,4.9,1,15,8/26/2020,正在营业,Tier 3,
131601,湘潭市,1,早10:00~次日07：00,建设南路店,4.8,4.7,4.8,4.8,4.7,1,15,8/26/2020,正在营业,Tier 3,
050902,衡阳市,1,09:00-次日07:00,大洋百货店,4.9,4.9,4.9,4.9,4.9,1,15,8/26/2020,正在营业,Tier 3,
050901,衡阳市,1,早9:00~次日07:00,步步高广场店,4.8,4.8,4.8,4.8,4.8,0,15,8/26/2020,正在营业,Tier 3,
132801,岳阳市,1,早上10:00~次日凌晨07:00,步步高新天地店,4.8,4.7,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 3,
110425,广州市,1,早10:00~次日07:00,南沙万达店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,
110415,广州市,1,早10:00~次日7:00,金海岸广场店,4.8,4.8,4.9,4.9,4.8,1,17,8/26/2020,正在营业,Tier 1,8
110410,广州市,1,早10:00~次日07:00,番禺广场店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,
110411,广州市,1,早10:00~次日7:00,新塘万达店,4.8,4.8,4.8,4.8,4.9,1,17,8/26/2020,正在营业,Tier 1,
110407,广州市,1,早10:00~次日07:00,番禺奥园广场店,4.8,4.8,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 1,
110423,广州市,1,早10:00~次日07:00,骏和广场店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,
110430,广州市,1,早9:00~次日07:00,东汇城店,4.6,4.5,4.6,4.6,4.7,1,17,8/26/2020,正在营业,Tier 1,
110436,广州市,1,早10:00-次日7：00,广州市惠润广场店,4.5,,,,,0,17,8/26/2020,正在营业,Tier 1,
110428,广州市,1,早10:00~次日07:00,祈福俱乐部店,4.7,4.7,4.7,4.7,4.8,1,17,8/26/2020,正在营业,Tier 1,8
110434,广州市,1,早10:00~次日03:00,奥园国际中心店,4.5,4.4,4.5,4.5,4.5,1,17,8/26/2020,正在营业,Tier 1,8
110419,广州市,1,早9:00~次日07:00,雄峰城店,4.8,4.8,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 1,
110417,广州市,1,早10:00~次日07:00,萝岗奥园店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,8
110412,广州市,1,早9:00~次日7:00,广州漫广场店,4.8,4.7,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 1,8
110427,广州市,1,早9:00~次日07:00,建华汇店,4.7,4.7,4.7,4.7,4.8,0,17,8/26/2020,正在营业,Tier 1,
110414,广州市,1,早10:00~次日07:00,奥体南路店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,8
110424,广州市,1,早10:00~次日07:00,六元素店,4.8,4.7,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 1,8
110435,广州市,1,早10:00~次日03:00,金峰城店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,
110433,广州市,1,早09:00~次日07:00,海珠万达广场店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,
110401,广州市,1,早9:00~次日 7:00,珠影星光城店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,
110429,广州市,1,早10:30~次日07:00,盈熙广场店,4.9,4.9,4.8,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,8
110420,广州市,1,早10:00~次日07:00,颐高数码广场店,4.8,4.8,4.8,4.8,4.9,0,17,8/26/2020,正在营业,Tier 1,
110403,广州市,1,早10:00-次日06:00,体育西路店,4.7,4.6,4.7,4.7,4.8,0,17,8/26/2020,正在营业,Tier 1,8
110405,广州市,1,早10:00至次日7:00,富力海珠城店,4.8,4.8,4.8,4.9,4.8,1,17,8/26/2020,正在营业,Tier 1,
110413,广州市,1,早10:00~次日06:00,中泰广场店,4.9,4.8,4.8,4.9,4.9,0,17,8/26/2020,正在营业,Tier 1,8
110416,广州市,1,早10:00~次日07:00,荔胜广场店,4.8,4.8,4.8,4.8,4.9,1,17,8/26/2020,正在营业,Tier 1,8
110432,广州市,1,早10:00~次日05:00,嘉裕太阳城店,4.6,4.6,4.6,4.6,4.7,0,17,8/26/2020,正在营业,Tier 1,
110422,广州市,1,早10:00~次日07:00,恒宝广场店,4.9,4.9,4.8,4.9,4.9,0,17,8/26/2020,正在营业,Tier 1,
110426,广州市,1,早10:00~次日07:00,流花展贸中心店,4.7,4.7,4.7,4.7,4.8,1,17,8/26/2020,正在营业,Tier 1,
110408,广州市,1,早10:00~次日07:00,五号停机坪店,4.8,4.8,4.8,4.8,4.8,0,17,8/26/2020,正在营业,Tier 1,8
110431,广州市,1,早10:00~次日07:00,百德广场店,4.8,4.8,4.9,4.9,4.8,1,17,8/26/2020,正在营业,Tier 1,8
110404,广州市,14,早10:00~次日07:00,机场路店,4.9,4.8,4.9,4.9,4.9,0,17,8/26/2020,暂停营业,Tier 1,
110418,广州市,1,早10:00~次日07:00,白云汇店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,
110409,广州市,1,早10:00~次日07:00,金沙洲永旺店,4.8,4.8,4.8,4.9,4.8,1,17,8/26/2020,正在营业,Tier 1,8
110421,广州市,1,早10:00~次日07:00,茶园路店,4.8,4.7,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 1,
110310,深圳市,1,早10:00~次日06:00,金光华店,4.8,4.8,4.8,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,8
110320,深圳市,1,早9:00~次日07:00,东门茂业店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,
110316,深圳市,1,早9:00~次日7:00,新城市广场店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,
110345,深圳市,1,早上10:00~次晨07:00,天虹购物中心店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,
110306,深圳市,1,早10:00~次日07:00,华强北路店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,8
110315,深圳市,1,早10:00~次日07:00,马成广场店,4.9,4.9,4.9,4.9,5.0,1,17,8/26/2020,正在营业,Tier 1,
110302,深圳市,1,早9:00~次日07:00,卓越店,4.8,4.8,4.8,4.8,4.8,0,17,8/26/2020,正在营业,Tier 1,
110333,深圳市,1,早10:00~次日07:00,大中华店,4.8,4.8,4.9,4.8,4.9,1,17,8/26/2020,正在营业,Tier 1,
110331,深圳市,14,早10:00~次日07:00,水贝IBC店,4.9,4.8,4.9,4.9,4.9,0,17,8/26/2020,暂停营业,Tier 1,8
110328,深圳市,1,早9:00~次日07:00,京基KKONE购物中心店,4.8,4.8,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 1,8
110324,深圳市,1,早10:00~次日07:00,丹竹头时光里店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,8
110353,深圳市,1,11：00-21:00,欢乐海岸店,4.5,,,,,0,17,8/26/2020,正在营业,Tier 1,
110314,深圳市,1,早11:00~次日07:00,麟恒广场店,4.8,4.6,4.8,4.9,4.7,1,17,8/26/2020,正在营业,Tier 1,8
110341,深圳市,1,早10:30~次日04:00,志健时代广场店,5.0,5.0,5.0,5.0,5.0,1,17,8/26/2020,正在营业,Tier 1,8
110307,深圳市,1,早10:00~次日07:00,上河坊店,4.7,4.6,4.7,4.6,4.7,1,17,8/26/2020,正在营业,Tier 1,8
110336,深圳市,1,早10:00~次日07:00,南山京基百纳广场店,4.8,4.7,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 1,8
110330,深圳市,1,早10:00~次日02:00,8号仓店,4.7,4.6,4.7,4.7,4.7,1,17,8/26/2020,正在营业,Tier 1,8
110322,深圳市,1,早10:00~次日05:00,方大城店,4.9,4.9,4.9,4.9,5.0,1,17,8/26/2020,正在营业,Tier 1,
110346,深圳市,1,早10:00~次日07:00,塘朗城店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,
110312,深圳市,1,上午10:00-次日凌晨07:00,佳华领汇店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,
110350,深圳市,5,10:00-22:00,太子广场店,4.5,,,,,0,17,8/26/2020,?,Tier 1,8
110325,深圳市,1,早9:00~次日07:00,优城店,4.8,4.8,4.7,4.8,4.8,1,17,8/26/2020,正在营业,Tier 1,8
110319,深圳市,1,早10:00~次日07:00,南山茂业店,4.9,4.8,4.9,4.9,4.8,1,17,8/26/2020,正在营业,Tier 1,
110303,深圳市,1,早10:00~次日07:00,汉京店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,
110337,深圳市,1,早9:00~次日07:00,益田假日里店,4.8,4.7,4.9,4.8,4.7,0,17,8/26/2020,正在营业,Tier 1,8
110340,深圳市,1,早9:00~次日07:00,熙璟城店,4.9,4.9,4.9,4.9,5.0,1,17,8/26/2020,正在营业,Tier 1,
110305,深圳市,1,早10:00~次日07:00,龙岗星河店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,8
110351,深圳市,1,早10:00~次日07:00,天安云谷店,4.7,4.6,4.8,4.8,4.6,1,17,8/26/2020,正在营业,Tier 1,8
110334,深圳市,1,早10:00~次日07:00,壹方天地店,4.8,4.8,4.8,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,
110321,深圳市,1,早10:00~次日02:00,AT Mall店,4.5,4.5,4.5,4.5,4.6,1,17,8/26/2020,正在营业,Tier 1,8
110308,深圳市,1,早10:00~次日07:00,粤商中心店,4.8,4.8,4.8,4.9,4.8,1,17,8/26/2020,正在营业,Tier 1,
110344,深圳市,1,早9:00~次日07:00,龙华百佳华店,4.7,4.7,4.8,4.8,4.7,1,17,8/26/2020,正在营业,Tier 1,
110327,深圳市,1,早10:00~次日07:00,保利悦都店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,
110335,深圳市,1,早9:00~次日03:00,深圳岁宝百货店,4.9,4.8,5.0,5.0,4.9,1,17,8/26/2020,正在营业,Tier 1,8
110304,深圳市,12,装修升级，停止营业,海雅缤纷店,4.8,4.8,4.8,4.9,4.9,0,17,8/26/2020,装修升级,Tier 1,
110318,深圳市,1,早10:00~次日07:00,海航城店,4.8,4.7,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 1,8
110313,深圳市,1,早10:00~次日07:00,壹方城店,4.9,4.8,4.9,4.8,4.9,1,17,8/26/2020,正在营业,Tier 1,
110342,深圳市,1,早9:00~次日07:00,宝安优城店,4.8,4.8,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 1,
110347,深圳市,1,早9:00~次日07:00,深圳福城天虹店,4.7,4.6,4.8,4.7,4.7,1,17,8/26/2020,正在营业,Tier 1,
110311,深圳市,1,早9:00~次日07:00,宝立方店,4.8,4.7,4.9,4.9,4.8,0,17,8/26/2020,正在营业,Tier 1,
110349,深圳市,1,早9:00~次日 7:00,观澜百佳华店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,
110323,深圳市,1,早10:00~次日07:00,观澜湖店,4.8,4.7,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 1,
110309,深圳市,1,早9:00~次日07:00,时代城店,4.8,4.7,4.9,4.8,4.9,1,17,8/26/2020,正在营业,Tier 1,
110348,深圳市,5,早11:00~次日00:00,创维创新谷,4.8,4.8,4.8,4.8,4.9,1,17,8/26/2020,?,Tier 1,8
110326,深圳市,1,早10:00~次日03:00,石岩星城店,4.7,4.7,4.7,4.7,4.7,1,17,8/26/2020,正在营业,Tier 1,
110329,深圳市,1,早9:00~次日07:00,同泰广场店,4.8,4.7,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,
110338,深圳市,1,早9:00~次日07:00,光明大仟里店,4.8,4.8,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 1,8
110343,深圳市,1,早10:00~次日7:00,宏发嘉域店,4.8,4.8,4.7,4.8,4.8,0,17,8/26/2020,正在营业,Tier 1,8
110332,深圳市,1,早9:00~次日07:00,沙井京基百纳店,4.7,4.5,4.7,4.7,4.7,1,17,8/26/2020,正在营业,Tier 1,8
110355,深圳市,1,上午10:00-凌晨7:00,松岗百佳华店,4.5,,,,,1,17,8/26/2020,正在营业,Tier 1,
110317,深圳市,1,早9:00~次日早7:00,新沙天虹店,4.9,4.9,4.8,4.9,4.9,1,17,8/26/2020,正在营业,Tier 1,
110502,珠海市,1,早10:30~次日05:00,凤凰南路,4.8,4.8,4.8,4.8,4.8,0,17,8/26/2020,正在营业,Tier 3,8
110504,珠海市,5,早09:00-21:30,钰海万国汇店,4.5,,,,,1,17,8/26/2020,?,Tier 3,
110501,珠海市,1,早10:30~凌晨7：00,摩尔广场店,4.9,4.8,4.8,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,
110503,珠海市,1,早10:30-次日07:00,斗门大信新都会店,4.7,4.6,4.7,4.7,4.8,1,17,8/26/2020,正在营业,Tier 3,8
131004,汕头市,1,早9:00~次日07:00,东山生活广场店,4.8,4.8,4.9,4.8,4.9,1,17,8/26/2020,正在营业,Tier 3,8
131001,汕头市,1,早9:00-次日凌晨7:00,苏宁广场店,4.8,4.8,4.9,4.9,4.8,1,17,8/26/2020,正在营业,Tier 3,8
131003,汕头市,1,早10:00-次日07:00,群光广场店,4.8,4.7,4.8,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,
131002,汕头市,1,早9:00~次日07:00,F16购物中心店,4.8,4.7,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 3,8
131005,汕头市,1,早10:00~次日07:00,泰安合胜店,4.7,4.5,4.7,4.7,4.8,1,17,8/26/2020,正在营业,Tier 3,8
131303,佛山市,1,早10:00~次日07:00,大信.新都汇店,4.8,4.8,4.8,4.9,4.8,0,17,8/26/2020,正在营业,Tier 3,
131306,佛山市,1,早10:00~次日07:00,海骏达店,4.8,4.8,4.8,4.8,4.9,1,17,8/26/2020,正在营业,Tier 3,8
131302,佛山市,1,早9:00~次日07:00,天虹购物中心店,4.7,4.6,4.7,4.7,4.7,1,17,8/26/2020,正在营业,Tier 3,
131307,佛山市,1,早10:00~次日07:00,南海万科广场店,4.7,4.6,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 3,8
131311,佛山市,1,早9:00~次日07:00,恒福国际店,4.6,4.6,4.6,4.7,4.6,1,17,8/26/2020,正在营业,Tier 3,8
131312,佛山市,1,早9:00~次日07:00,世博广场店,4.6,4.4,4.7,4.6,4.7,1,17,8/26/2020,正在营业,Tier 3,
131304,佛山市,1,早10:00~次日07:00,ipark店,4.9,4.9,4.9,4.9,4.8,1,17,8/26/2020,正在营业,Tier 3,
131309,佛山市,1,早10:00~次日07:00,中建广场店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,8
131313,佛山市,1,早10:00~次日04:00,ICC商业中心店,4.7,4.7,4.7,4.8,4.8,1,17,8/26/2020,正在营业,Tier 3,8
131301,佛山市,1,早9:00~次日07:00,创意园店,4.9,4.8,4.8,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,
131308,佛山市,1,早10:00~次日07:00,广佛智城店,4.8,4.8,4.8,4.8,4.9,1,17,8/26/2020,正在营业,Tier 3,
131305,佛山市,1,早10:00~次日03:00,永润广场店,5.0,5.0,4.9,4.9,5.0,1,17,8/26/2020,正在营业,Tier 3,
131310,佛山市,1,早9:00~次日07:00,三水新动力广场店,4.8,4.8,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 3,8
111003,江门市,1,早9:00~次日07:00,江门江海广场店,4.8,4.7,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 3,
111001,江门市,1,早10:00~次日07:00,汇悦城店,4.9,4.8,4.9,4.9,4.8,0,17,8/26/2020,正在营业,Tier 3,
111002,江门市,1,早9:00~次日07:00,江门美吉特广场店,4.8,4.8,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 3,8
111501,湛江市,1,早10:00~次日07:00,人民大道南路店,4.8,4.8,4.8,4.9,4.9,0,17,8/26/2020,正在营业,Tier 3,9
111502,湛江市,1,早9:00~次日00:00,兴华购物广场店,4.8,4.8,4.8,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,
111503,湛江市,1,上午 9:00- 凌晨3:00,大信新都汇店,5.0,5.0,5.0,5.0,5.0,0,17,8/26/2020,正在营业,Tier 3,9
110701,茂名市,1,早11:00~次日07:00,东汇城店,4.6,4.6,4.6,4.7,4.7,0,17,8/26/2020,正在营业,Tier 3,8
112001,肇庆市,1,早10:00~次日05:00,益华国际广场店,4.8,4.7,4.8,4.8,4.8,0,17,8/26/2020,正在营业,Tier 3,
110904,惠州市,1,早10:00~次日07:00,好宜多店,4.8,4.7,4.8,4.8,4.7,1,17,8/26/2020,正在营业,Tier 3,
110903,惠州市,1,早10:00~次日07:00,天益城店,4.6,4.6,4.6,4.6,4.7,1,17,8/26/2020,正在营业,Tier 3,
110902,惠州市,1,10：00-7;00,港惠店,4.8,4.8,4.8,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,
110901,惠州市,1,早10:00~次日07:00,华贸店,4.8,4.8,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 3,
044301,河源市,1,早10:00~次日07:00,河源坚基购物中心店,4.8,4.7,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 3,8
113701,清远市,1,9:00-次日凌晨7:00,锦绣清城购物广场店,5.0,5.0,5.0,5.0,4.9,1,17,8/26/2020,正在营业,Tier 3,
130406,东莞市,1,早10:00~次日07:00,长安万达店,4.7,4.6,4.7,4.8,4.8,0,17,8/26/2020,正在营业,Tier 3,8
131405,东莞市,1,早9:00~次日07:00,翔龙天地广场店,4.7,4.7,4.8,4.8,4.7,1,17,8/26/2020,正在营业,Tier 3,8
130409,东莞市,1,9:00-03:00,蜂汇广场店,4.5,,,,,1,17,8/26/2020,正在营业,Tier 3,
130401,东莞市,1,早10:00~次日07:00,汇一城店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,8
130407,东莞市,1,早10:00~次日07:00,汇勝城店,4.8,4.8,4.8,4.8,4.9,1,17,8/26/2020,正在营业,Tier 3,8
130402,东莞市,1,早10:00~次日07:00,盈锋广场店,4.9,4.8,4.9,4.9,4.9,0,17,8/26/2020,正在营业,Tier 3,8
130404,东莞市,1,早10:00~次日07:00,万江店,4.8,4.7,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 3,8
130403,东莞市,13,早10:00~次日05:00,古梅新天地店,4.8,4.8,4.9,4.8,4.9,1,17,8/26/2020,迁址停业,Tier 3,
111106,中山市,1,上午9：00-次日凌晨7:00,远洋广场店,5.0,5.0,4.8,5.0,5.0,1,17,8/26/2020,正在营业,Tier 3,
111104,中山市,1,早10:00~次日07:00,利和广场店,4.8,4.8,4.8,4.8,4.9,1,17,8/26/2020,正在营业,Tier 3,
111101,中山市,1,早10:00~次日07:00,石岐大信店,4.8,4.7,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 3,
111103,中山市,1,早10:00~次日07:00,汇丰城店,4.7,4.6,4.8,4.8,4.7,1,17,8/26/2020,正在营业,Tier 3,
111102,中山市,1,早10:00~次日07:00,小榄大信店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,
133501,揭阳市,1,早10:30~次日07:00,华美中心城店,4.8,4.7,4.8,4.8,4.8,0,17,8/26/2020,正在营业,Tier 3,
131406,南宁市,1,早9:00~次日07:00,盛天地店,4.8,4.8,4.8,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,
131401,南宁市,1,早10:00~次日07:00,航洋城店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,8
131408,南宁市,1,早10:00~次日07:00,方圆荟店,4.9,4.9,4.8,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,
131409,南宁市,1,早9:00~次日07:00,青秀万达店,4.8,4.7,4.7,4.8,4.8,1,17,8/26/2020,正在营业,Tier 2,8
131410,南宁市,1,早9:00~次日07:00,新梦百货店,4.8,4.8,4.8,4.8,4.8,1,17,8/26/2020,正在营业,Tier 2,8
131404,南宁市,1,早9:00~次日07:00,江宇世纪城店,4.7,4.7,4.7,4.8,4.8,1,17,8/26/2020,正在营业,Tier 2,8
131402,南宁市,1,早10:00~次日07:00,步行街店,4.9,4.8,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,8
131403,南宁市,1,早10:00~次日07:00,安吉万达店,4.8,4.8,4.9,4.9,4.8,1,17,8/26/2020,正在营业,Tier 2,8
131407,南宁市,1,早9:00~次日07:00,盛天领域店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 2,8
111203,柳州市,1,早10:00~次日07:00,万达广场店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,
111201,柳州市,1,早10:00~次日07:00,步步高店,4.9,4.9,4.9,4.9,4.9,1,17,8/26/2020,正在营业,Tier 3,8
